,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
192,5c44965c52eba20001da09ff,ada-prob,2,42,1.0,0.7828124999999987,0.7898770022704353,False,24
193,5c44965c52eba20001da09ff,ada-prob,2,43,0.0,0.7578124999999983,0.7898770022704353,False,24
194,5c44965c52eba20001da09ff,ada-prob,2,44,0.0,0.7546874999999983,0.7898770022704353,False,24
195,5c44965c52eba20001da09ff,ada-prob,2,45,1.0,0.7515624999999982,0.7898770022704353,False,24
196,5c44965c52eba20001da09ff,ada-prob,2,46,0.0,0.7515624999999982,0.7898770022704353,False,24
197,5c44965c52eba20001da09ff,ada-prob,2,47,1.0,0.7515624999999982,0.7898770022704353,False,24
198,5c44965c52eba20001da09ff,ada-prob,2,48,0.0,0.7515624999999982,0.7898770022704353,False,24
199,5c44965c52eba20001da09ff,ada-prob,2,49,1.0,0.7515624999999982,0.7898770022704353,False,24
200,5c44965c52eba20001da09ff,ada-prob,2,50,0.0,0.7406249999999981,0.2509094407642487,True,24
201,5c44965c52eba20001da09ff,ada-prob,2,51,1.0,0.7249999999999979,0.2509094407642487,False,24
202,5c44965c52eba20001da09ff,ada-prob,2,52,0.0,0.7187499999999978,0.2509094407642487,False,24
203,5c44965c52eba20001da09ff,ada-prob,2,53,0.0,0.7156249999999977,0.2509094407642487,False,24
204,5c44965c52eba20001da09ff,ada-prob,2,54,0.0,0.7109374999999977,0.2509094407642487,False,24
205,5c44965c52eba20001da09ff,ada-prob,2,55,0.0,0.6749999999999972,0.2509094407642487,False,24
206,5c44965c52eba20001da09ff,ada-prob,2,56,0.0,0.28437499999999644,0.2509094407642487,False,24
207,5c44965c52eba20001da09ff,ada-prob,2,57,0.0,0.2687499999999963,0.2509094407642487,False,24
208,5c44965c52eba20001da09ff,ada-prob,2,58,1.0,0.2687499999999963,0.2509094407642487,False,24
209,5c44965c52eba20001da09ff,ada-prob,2,59,1.0,0.30781249999999655,0.8918013661309642,True,24
210,5c44965c52eba20001da09ff,ada-prob,2,60,1.0,0.3921874999999974,0.8918013661309642,False,24
211,5c44965c52eba20001da09ff,ada-prob,2,61,1.0,0.3999999999999975,0.8918013661309642,False,24
212,5c44965c52eba20001da09ff,ada-prob,2,62,0.0,0.4093749999999975,0.8918013661309642,False,24
213,5c44965c52eba20001da09ff,ada-prob,2,63,1.0,0.39531249999999724,0.8918013661309642,False,24
214,5c44965c52eba20001da09ff,ada-prob,2,64,1.0,0.3984374999999973,0.8918013661309642,False,24
215,5c44965c52eba20001da09ff,ada-prob,2,65,1.0,0.3984374999999973,0.8918013661309642,False,24
216,5c44965c52eba20001da09ff,ada-prob,2,66,1.0,0.3984374999999973,0.8918013661309642,False,24
217,5c44965c52eba20001da09ff,ada-prob,2,67,1.0,0.3984374999999973,0.8918013661309642,False,24
